"","source","Timestamp","Age","Gender","Country","state","self_employed","family_history","treatment","work_interfere","no_employees","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence","comments"
"1104","2",9908471-08-12 00:00:00.0625,41,"Male","United States","IA","No","No","Yes","Never","More than 1000","No","No","Don't know","No","No",NA,"Don't know","Don't know","Maybe","No","No","No","No","Yes","Don't know","No","NA"
"1105","2",9908485-01-16,41,"Male","United States","FL","No","No","Yes","Often","44372","Yes","Yes","No","Not sure","No","No","Don't know","Very difficult","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No","NA"
"1106","2",9908486-12-06,41,"Other","United States","VA","No","No","No","NA","26-100","No","Yes","Yes","Not sure","No","No","Don't know","Very easy","Yes","No","No","Some of them","No","No","Don't know","No","NA"
"1107","2",9908489-03-24,41,"Male","United States","TX","No","No","Yes","Rarely","500-1000","Yes","Yes","Yes","Yes","No",NA,"Don't know","Don't know","Maybe","Maybe","Some of them","No","Maybe","Maybe","No","No","I found it difficult to answer all of the questions effectively as many of them would depend on the nature of the mental health issues as some seem more socially accepted than others. For some people telling your current supervisor that you have a history of bi-polar disorder might be easier than telling a potential employer that you have a history of compulsive gambling. They might both be bits of irrelevant information (past behavior and not indicators of future behavior). However western culture pushes us to appear as capable as possible to our supervisors in pursuit of excellence in our work. Providing information that could create a negative bias seems like a more genuine and yet more risky approach to the discussion."
"1108","2",9908494-03-20 00:00:00.0625,41,"Male","United States","AL","No","No","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","Don't know","No","Don't know","Very easy","No","No","Yes","Yes","Yes","Yes","Yes","No","I think I am very lucky in my workplace. Our CEO has a degree in psychology."
"1109","2",9908499-11-30,41,"Male","United States","SD","No","Yes","Yes","Rarely","100-500","Yes","Yes","Yes","Yes","Don't know","Yes","Yes","Somewhat easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No","NA"
"1110","2",9908508-06-28,41,"Male","United States","WA","No","Yes","Yes","Often","More than 1000","No","Yes","Yes","No","Yes","Yes","Don't know","Somewhat difficult","Maybe","No","Yes","Some of them","No","Maybe","No","Yes","NA"
"1111","2",9908508-11-09,41,"Male","Canada","NA","No","No","Yes","Never","500-1000","No","Yes","Yes","Not sure","No",NA,"Don't know","Somewhat easy","No","No","Some of them","Some of them","No","No","Don't know","No","NA"
"1112","2",9908512-05-01,41,"Male","United States","PA","No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","No","Some of them","Yes","Maybe","Yes","Yes","Yes","NA"
"1113","2",9908530-01-15,41,"Female","United States","NA","No","Yes","Yes","Rarely","500-1000","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","Maybe","Maybe","Some of them","Some of them","No","No","Yes","No","NA"
"1114","2",9908567-01-28,41,"Male","United States","CA","No","Yes","Yes","Often","More than 1000","No","Yes","Yes","No","No","No","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","Yes","NA"
"1115","2",9908575-11-27,41,"Male","United States","TN","No","Yes","Yes","Sometimes","More than 1000","No","Yes","Yes","Not sure","Yes","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","No","No","No","NA"
"1116","2",9908731-10-07,41,"Male","United States","TX","No","Yes","No","Sometimes","More than 1000","No","Yes","Yes","Yes","No","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","No","No","NA"
"1117","2",9908763-09-18,41,"Male","United Kingdom","NA","No","No","No","NA","26-100","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","Maybe","Some of them","Some of them","No","Yes","No","Yes","NA"
"1118","2",9908765-11-22,41,"Male","United States","DC","No","Yes","No","Never","500-1000","Yes","No","Don't know","No","No","No","Don't know","Don't know","Maybe","No","No","No","No","No","Don't know","No","NA"
"1119","2",9908943-04-23,41,"Male","United States","IL","Yes","No","Yes","Often","44201","Yes","No","No","Yes","Yes","Yes","Yes","Very difficult","No","No","Some of them","Some of them","No","No","Yes","Yes","NA"
"1120","2",9908962-05-06,41,"Male","United States","IL","No","No","No","Rarely","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","No","Yes","Yes","NA"
"1121","2",9908996-06-27,41,"Male","Germany","NA","No","No","Yes","Sometimes","More than 1000","No","Yes","Don't know","No","No","No","Don't know","Somewhat difficult","No","No","Yes","Yes","No","No","Yes","No","NA"
"1122","2",9909607-11-29,41,"Male","United Kingdom","NA","No","Yes","No","NA","44372","No","Yes","No","No","No","No","Don't know","Somewhat difficult","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No","NA"
"1123","2",9908470-12-30,42,"Female","US","IL","NA","Yes","Yes","Sometimes","100-500","No","Yes","Yes","Yes","No","No","No","Very difficult","Maybe","No","Yes","Yes","No","Maybe","No","No","NA"
"1124","2",9908471-02-12,42,"Female","United States","CA","NA","Yes","Yes","Sometimes","26-100","No","No","Yes","Yes","No","No","Don't know","Somewhat difficult","Yes","Yes","Yes","Yes","Maybe","Maybe","No","Yes","NA"
"1125","2",9908472-02-20,42,"Male","United States","WA","No","Yes","Yes","Sometimes","26-100","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","Maybe","No","Some of them","Some of them","Maybe","Yes","Don't know","No","I selected my current employer based on its policies about self care and the quality of their overall health and wellness benefits. I still have residual caution from previous employers who ranged from ambivalent to indifferent to actively hostile regarding mental health concerns."
"1126","2",9908483-06-15,42,"Male","United States","CA","No","No","No","NA","44372","No","Yes","No","Yes","No","No","Don't know","Very difficult","Maybe","No","Yes","Yes","No","Maybe","No","No","NA"
"1127","2",9908493-02-20,42,"Male","United States","WA","No","No","No","Never","44372","Yes","Yes","No","Yes","No","Yes","Don't know","Somewhat easy","No","No","Some of them","Yes","No","No","Yes","No","No benefits at this organization but my employer/direct supervisor has had positive and constructive conversations with me about physical and mental health. Supervisor offered solutions advice time/energy to get help if I ever felt that needed it. (though it would have to be at my own expense). I feel safe sharing personal info with this particular person/company but this environment is the exception rather than the norm in my 15+ years as a tech worker. I would never feel safe enough to reveal info about any mental health concerns with any previous employers in the tech industry for fear of  negative perceptions job loss performance dings etc."
"1128","2",9908508-12-26,42,"Male","New Zealand","NA","No","No","No","Never","500-1000","No","Yes","Don't know","Not sure","No","No","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No","NA"
"1129","2",9908516-10-27 00:00:00.0625,42,"Female","Netherlands","NA","No","No","Yes","Rarely","100-500","Yes","Yes","Yes","Yes","No","No","Yes","Don't know","Yes","No","Some of them","No","No","Maybe","Don't know","No","NA"
"1130","2",9908521-04-28,42,"Male","United States","KS","No","No","No","Never","100-500","No","No","Yes","No","Yes","No","Don't know","Very difficult","Maybe","No","Yes","Yes","Maybe","Yes","No","No","NA"
"1131","2",9908557-04-11,42,"Other","United States","CA","No","No","Yes","Often","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Maybe","Yes","Yes","Maybe","Maybe","Don't know","No","NA"
"1132","2",9908593-03-14,42,"Male","United States","WI","Yes","No","No","Rarely","44372","Yes","No","No","Yes","No","No","Don't know","Very easy","No","No","Some of them","Yes","Maybe","Maybe","Yes","No","NA"
"1133","2",9908705-07-07,42,"Male","Germany","NA","No","No","No","NA","More than 1000","Yes","Yes","Don't know","Not sure","Yes","Yes","Yes","Very easy","No","No","Some of them","No","No","Maybe","Yes","No","NA"
"1134","2",9908760-12-20,42,"Male","United States","WI","No","No","Yes","Sometimes","44201","Yes","Yes","No","Yes","No","No","Don't know","Somewhat easy","Maybe","No","No","No","No","Maybe","Don't know","No","NA"
"1135","2",9908766-10-21,42,"Male","United States","VA","Yes","Yes","No","Sometimes","44372","Yes","No","Yes","Not sure","Don't know","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","No","No","Maybe","Don't know","No","NA"
"1136","2",9908799-02-05,42,"Male","New Zealand","NA","No","No","Yes","Sometimes","More than 1000","No","No","No","Yes","Don't know","No","Yes","Somewhat difficult","Yes","Maybe","Some of them","Some of them","No","Yes","No","Yes","NA"
"1137","2",9908814-05-01,42,"Male","United States","TX","No","No","Yes","Often","44372","No","Yes","Don't know","No","No",NA,"Don't know","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No","NA"
"1138","2",9908924-03-23 00:00:00.0625,42,"Male","United States","IN","No","Yes","Yes","Sometimes","44372","Yes","Yes","Don't know","No","No",NA,"Don't know","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No","NA"
"1139","2",9908931-08-22,42,"Male","United States","CA","No","Yes","Yes","Sometimes","44372","Yes","Yes","Don't know","No","No",NA,"Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No","NA"
"1140","2",9908945-03-29,42,"Male","United States","TN","No","No","No","Rarely","More than 1000","No","No","Don't know","No","No",NA,"Don't know","Don't know","Maybe","No","Some of them","No","No","Maybe","No","No","NA"
"1141","2",9909451-10-22 00:00:00.0625,42,"Female","United States","WA","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Yes","No","No","Don't know","Don't know","Yes","No","Some of them","Some of them","No","Yes","No","No","NA"
"1142","2",9908484-01-20,43,"Male","United States","WA","No","Yes","Yes","Often","More than 1000","Yes","Yes","Yes","Not sure","No",NA,"Don't know","Very difficult","Yes","Maybe","No","No","No","No","No","No","NA"
"1143","2",9908494-03-03 23:59:59.9375,43,"Male","Canada","NA","Yes","No","No","NA","44372","Yes","Yes","No","Not sure","No","No","Don't know","Somewhat easy","Maybe","No","Yes","Yes","Yes","Yes","Don't know","No","NA"
"1144","2",9908513-11-15,43,"Male","United States","MA","Yes","Yes","Yes","Often","44372","Yes","Yes","Yes","Yes","No","No","Yes","Very easy","No","No","Yes","Yes","Maybe","Maybe","Yes","No","So much depends upon the organization."
"1145","2",9908517-12-29,43,"Male","United States","CA","No","No","Yes","Sometimes","More than 1000","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Yes","Maybe","No","No","No","Yes","Don't know","No","NA"
"1146","2",9908518-04-24,43,"Male","Germany","NA","No","No","Yes","Sometimes","26-100","No","No","No","Yes","Don't know","No","Don't know","Somewhat easy","Maybe","No","Some of them","Some of them","No","Yes","No","Yes","NA"
"1147","2",9908525-04-09,43,"Male","United States","NC","No","No","No","NA","44372","Yes","Yes","Don't know","No","No",NA,"Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No","NA"
"1148","2",9908574-10-30,43,"Male","United States","OH","No","No","Yes","Sometimes","44372","No","Yes","No","Yes","No","No","Don't know","Somewhat easy","No","No","Yes","Yes","No","Maybe","Don't know","No","NA"
"1149","2",9908577-08-20,43,"Male","United States","WA","No","No","No","NA","500-1000","Yes","Yes","Don't know","Not sure","Don't know",NA,"Don't know","Don't know","No","No","Yes","Yes","No","No","Yes","No","NA"
"1150","2",9908663-01-04,43,"Male","France","NA","No","No","No","NA","100-500","No","Yes","Don't know","No","No","No","Don't know","Don't know","No","No","Some of them","Yes","Maybe","Maybe","Don't know","No","NA"
"1151","2",9908692-04-10,43,"Male","United States","TN","No","Yes","Yes","Sometimes","26-100","No","No","Yes","Not sure","No","Yes","Don't know","Somewhat easy","Yes","No","No","No","No","No","No","No","NA"
"1152","2",9908696-07-18,43,"Male","Croatia","NA","Yes","No","Yes","Sometimes","44201","Yes","Yes","No","No","No","No","Yes","Very difficult","Yes","No","Yes","No","No","Maybe","No","Yes","NA"
"1153","2",9908699-10-13 00:00:00.0625,43,"Male","United States","NY","No","No","No","NA","More than 1000","No","No","Yes","Yes","Don't know","Yes","Yes","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No","NA"
"1154","2",9908713-07-29 00:00:00.0625,43,"Other","United States","VA","No","No","No","Sometimes","44372","Yes","Yes","Don't know","No","No",NA,"Don't know","Don't know","Maybe","No","No","No","No","Maybe","No","No","NA"
"1155","2",9908714-07-14,43,"Male","United Kingdom","NA","No","No","Yes","Never","26-100","No","Yes","Don't know","No","No",NA,"Don't know","Don't know","No","No","Yes","Yes","Yes","Yes","Don't know","No","NA"
"1156","2",9908741-11-27 00:00:00.0625,43,"Male","United States","MA","No","No","No","NA","More than 1000","No","Yes","Yes","No","Yes","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No","NA"
"1157","2",9908758-07-04,43,"Male","United Kingdom","NA","No","Yes","No","NA","More than 1000","No","No","Don't know","No","No","No","Don't know","Very easy","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No","NA"
"1158","2",9908760-02-09 00:00:00.0625,43,"Male","United States","GA","No","No","Yes","Sometimes","More than 1000","No","No","Don't know","No","No",NA,"Don't know","Very difficult","Maybe","No","Some of them","Yes","No","No","Don't know","No","NA"
"1159","2",9908762-12-29 00:00:00.0625,43,"Male","Mexico","NA","Yes","No","No","NA","More than 1000","Yes","Yes","Don't know","No","No",NA,"Don't know","Don't know","No","No","Some of them","Yes","No","Maybe","Don't know","No","NA"
"1160","2",9908770-10-18 23:59:59.9375,43,"Male","United Kingdom","NA","No","Yes","Yes","Rarely","26-100","No","Yes","No","No","No","No","Don't know","Very difficult","Yes","Yes","Some of them","No","No","No","No","Yes","NA"
"1161","2",9908805-03-29 00:00:00.0625,43,"Male","United States","NA","No","Yes","No","Sometimes","500-1000","No","No","Yes","Not sure","No",NA,"Don't know","Don't know","Maybe","No","No","Some of them","No","Maybe","No","No","My employer gives access to basic counseling and referrals but I don't know (and it's not obvious) what might be covered in the way of expenses for therapy medication etc."
"1162","2",9908813-05-01,43,"Other","United States","WA","No","No","Yes","Sometimes","100-500","Yes","Yes","Yes","Yes","No","Yes","Yes","Very difficult","Yes","Maybe","Some of them","No","No","Maybe","No","Yes","* Small family business - YMMV."
